,Episode,Score,Moving Average Score (n=50)
235,235,-2.0,-5.48
236,236,2.0,-5.26
237,237,5.0,-5.0
238,238,-2.0,-4.9
239,239,-1.0,-4.8
240,240,5.0,-4.58
241,241,9.0,-4.26
242,242,7.0,-3.94
243,243,4.0,-3.74
244,244,14.0,-3.28
245,245,8.0,-2.94
246,246,9.0,-2.62
247,247,5.0,-2.36
248,248,11.0,-1.94
249,249,8.0,-1.66
250,250,16.0,-1.1
251,251,5.0,-0.92
252,252,8.0,-0.62
253,253,13.0,-0.26
254,254,1.0,-0.08
255,255,14.0,0.42
256,256,13.0,0.84
257,257,16.0,1.34
258,258,4.0,1.6
259,259,8.0,2.0
260,260,5.0,2.24
261,261,16.0,2.76
262,262,10.0,3.0
263,263,15.0,3.42
264,264,15.0,3.86
265,265,9.0,4.22
266,266,14.0,4.56
267,267,13.0,4.88
268,268,19.0,5.32
269,269,16.0,5.84
270,270,15.0,6.32
271,271,20.0,6.82
272,272,9.0,6.94
273,273,14.0,7.3
274,274,17.0,7.8
275,275,16.0,8.22
276,276,13.0,8.4
277,277,18.0,8.8
278,278,18.0,9.22
279,279,7.0,9.28
280,280,18.0,9.72
281,281,11.0,10.0
282,282,13.0,10.24
283,283,18.0,10.58
284,284,10.0,10.58
285,285,10.0,10.82
286,286,16.0,11.1
287,287,17.0,11.34
288,288,12.0,11.62
289,289,11.0,11.86
290,290,16.0,12.08
291,291,8.0,12.06
292,292,19.0,12.3
293,293,18.0,12.58
294,294,16.0,12.62
295,295,17.0,12.8
296,296,15.0,12.92
297,297,19.0,13.2
298,298,10.0,13.18
299,299,18.0,13.38
300,300,10.0,13.26
301,301,15.0,13.46
302,302,13.0,13.56
303,303,12.0,13.54
304,304,8.0,13.68
305,305,16.0,13.72
306,306,14.0,13.74
307,307,20.0,13.82
308,308,16.0,14.06
309,309,17.0,14.24
310,310,12.0,14.38
311,311,15.0,14.36
312,312,17.0,14.5
313,313,15.0,14.5
314,314,16.0,14.52
315,315,20.0,14.74
316,316,20.0,14.86
317,317,20.0,15.0
318,318,18.0,14.98
319,319,10.0,14.86
320,320,18.0,14.92
321,321,13.0,14.78
322,322,19.0,14.98
323,323,17.0,15.04
324,324,16.0,15.02
325,325,15.0,15.0
326,326,19.0,15.12
327,327,16.0,15.08
328,328,17.0,15.06
329,329,6.0,15.04
330,330,18.0,15.04
331,331,14.0,15.1
332,332,15.0,15.14
333,333,15.0,15.08
334,334,19.0,15.26
335,335,13.0,15.32
336,336,15.0,15.3
337,337,17.0,15.3
338,338,19.0,15.44
339,339,10.0,15.42
340,340,17.0,15.44
341,341,17.0,15.62
342,342,16.0,15.56
343,343,8.0,15.36
344,344,15.0,15.34
345,345,18.0,15.36
346,346,19.0,15.44
347,347,12.0,15.3
348,348,18.0,15.46
349,349,13.0,15.36
350,350,15.0,15.46
351,351,18.0,15.52
352,352,15.0,15.56
353,353,14.0,15.6
354,354,20.0,15.84
355,355,13.0,15.78
356,356,18.0,15.86
357,357,11.0,15.68
358,358,20.0,15.76
359,359,15.0,15.72
360,360,19.0,15.86
361,361,16.0,15.88
362,362,18.0,15.9
363,363,20.0,16.0
364,364,18.0,16.04
365,365,18.0,16.0
366,366,18.0,15.96
367,367,16.0,15.88
368,368,16.0,15.84
369,369,18.0,16.0
370,370,17.0,15.98
371,371,15.0,16.02
372,372,18.0,16.0
373,373,16.0,15.98
374,374,17.0,16.0
375,375,20.0,16.1
376,376,18.0,16.08
377,377,19.0,16.14
378,378,18.0,16.16
379,379,17.0,16.38
380,380,19.0,16.4
381,381,16.0,16.44
382,382,18.0,16.5
383,383,15.0,16.5
384,384,18.0,16.48
385,385,13.0,16.48
386,386,17.0,16.52
387,387,20.0,16.58
388,388,16.0,16.52
389,389,17.0,16.66
390,390,18.0,16.68
391,391,14.0,16.62
392,392,19.0,16.68
393,393,15.0,16.82
394,394,19.0,16.9
395,395,20.0,16.94
396,396,19.0,16.94
397,397,19.0,17.08
398,398,19.0,17.1
399,399,16.0,17.16
400,400,16.0,17.18
401,401,20.0,17.22
402,402,16.0,17.24
403,403,18.0,17.32
404,404,16.0,17.24
405,405,20.0,17.38
406,406,19.0,17.4
407,407,18.0,17.54
408,408,19.0,17.52
409,409,19.0,17.6
410,410,17.0,17.56
411,411,15.0,17.54
412,412,19.0,17.56
413,413,16.0,17.48
414,414,18.0,17.48
415,415,12.0,17.36
416,416,17.0,17.34
417,417,17.0,17.36
418,418,17.0,17.38
419,419,14.0,17.3
420,420,16.0,17.28
421,421,17.0,17.32
422,422,19.0,17.34
423,423,16.0,17.34
424,424,18.0,17.36
425,425,13.0,17.22
426,426,18.0,17.22
427,427,14.0,17.12
428,428,16.0,17.08
429,429,15.0,17.04
430,430,20.0,17.06
431,431,14.0,17.02
432,432,18.0,17.02
433,433,17.0,17.06
434,434,18.0,17.06
435,435,19.0,17.18
436,436,18.0,17.2
437,437,19.0,17.18
438,438,20.0,17.26
439,439,15.0,17.22
440,440,15.0,17.16
441,441,18.0,17.24
442,442,19.0,17.24
443,443,19.0,17.32
444,444,17.0,17.28
445,445,18.0,17.24
446,446,18.0,17.22
447,447,20.0,17.24
448,448,20.0,17.26
449,449,15.0,17.24
450,450,9.0,17.1
451,451,20.0,17.1
452,452,20.0,17.18
453,453,13.0,17.08
454,454,19.0,17.14
455,455,20.0,17.14
456,456,20.0,17.16
457,457,20.0,17.2
458,458,18.0,17.18
459,459,20.0,17.2
460,460,19.0,17.24
461,461,19.0,17.32
462,462,17.0,17.28
463,463,17.0,17.3
464,464,21.0,17.36
465,465,19.0,17.5
466,466,20.0,17.56
467,467,18.0,17.58
468,468,20.0,17.64
469,469,20.0,17.76
470,470,20.0,17.84
471,471,20.0,17.9
472,472,16.0,17.84
473,473,15.0,17.82
474,474,20.0,17.86
475,475,19.0,17.98
476,476,18.0,17.98
477,477,20.0,18.1
478,478,18.0,18.14
479,479,20.0,18.24
480,480,19.0,18.22
481,481,20.0,18.34
482,482,20.0,18.38
483,483,20.0,18.44
484,484,16.0,18.4
485,485,18.0,18.38
486,486,14.0,18.3
487,487,20.0,18.32
488,488,18.0,18.28
489,489,19.0,18.36
490,490,19.0,18.44
491,491,18.0,18.44
492,492,20.0,18.46
493,493,20.0,18.48
494,494,20.0,18.54
495,495,20.0,18.58
496,496,18.0,18.58
497,497,17.0,18.52
498,498,20.0,18.52
499,499,16.0,18.54
500,500,20.0,18.76
501,501,18.0,18.72
502,502,19.0,18.7
503,503,18.0,18.8
504,504,18.0,18.78
505,505,18.0,18.74
506,506,18.0,18.7
507,507,19.0,18.68
508,508,18.0,18.68
509,509,18.0,18.64
510,510,20.0,18.66
511,511,19.0,18.66
512,512,15.0,18.62
513,513,20.0,18.68
514,514,19.0,18.64
515,515,20.0,18.66
516,516,20.0,18.66
517,517,14.0,18.58
518,518,19.0,18.56
519,519,19.0,18.54
520,520,15.0,18.44
521,521,20.0,18.44
522,522,20.0,18.52
523,523,17.0,18.56
524,524,18.0,18.52
525,525,20.0,18.54
526,526,20.0,18.58
527,527,13.0,18.44
528,528,19.0,18.46
529,529,19.0,18.44
530,530,13.0,18.32
531,531,20.0,18.32
532,532,15.0,18.22
533,533,19.0,18.2
534,534,19.0,18.26
535,535,17.0,18.24
536,536,20.0,18.36
537,537,19.0,18.34
538,538,18.0,18.34
539,539,19.0,18.34
540,540,15.0,18.26
541,541,18.0,18.26
542,542,20.0,18.26
543,543,20.0,18.26
544,544,19.0,18.24
545,545,20.0,18.24
546,546,16.0,18.2
547,547,19.0,18.24
548,548,16.0,18.16
549,549,20.0,18.24
550,550,20.0,18.24
551,551,19.0,18.26
552,552,20.0,18.28
553,553,20.0,18.32
554,554,19.0,18.34
555,555,20.0,18.38
556,556,19.0,18.4
557,557,18.0,18.38
558,558,20.0,18.42
559,559,18.0,18.42
560,560,21.0,18.44
561,561,20.0,18.46
562,562,20.0,18.56
563,563,20.0,18.56
564,564,19.0,18.56
565,565,19.0,18.54
566,566,19.0,18.52
567,567,20.0,18.64
568,568,20.0,18.66
569,569,21.0,18.7
570,570,19.0,18.78
571,571,20.0,18.78
572,572,20.0,18.78
573,573,20.0,18.84
574,574,19.0,18.86
575,575,20.0,18.86
576,576,18.0,18.82
577,577,19.0,18.94
578,578,18.0,18.92
579,579,20.0,18.94
580,580,19.0,19.06
581,581,20.0,19.06
582,582,20.0,19.16
583,583,19.0,19.16
584,584,20.0,19.18
585,585,20.0,19.24
586,586,20.0,19.24
587,587,20.0,19.26
588,588,19.0,19.28
589,589,19.0,19.28
590,590,19.0,19.36
591,591,16.0,19.32
592,592,20.0,19.32
593,593,17.0,19.26
594,594,18.0,19.24
595,595,19.0,19.22
596,596,20.0,19.3
597,597,16.0,19.24
598,598,20.0,19.32
599,599,20.0,19.32
600,600,19.0,19.3
601,601,20.0,19.32
602,602,20.0,19.32
603,603,13.0,19.18
604,604,17.0,19.14
605,605,20.0,19.14
606,606,21.0,19.18
607,607,20.0,19.22
608,608,20.0,19.22
609,609,15.0,19.16
610,610,20.0,19.14
611,611,20.0,19.14
612,612,17.0,19.08
613,613,19.0,19.06
614,614,15.0,18.98
615,615,20.0,19.0
616,616,13.0,18.88
617,617,19.0,18.86
618,618,17.0,18.8
619,619,18.0,18.74
620,620,18.0,18.72
621,621,19.0,18.7
622,622,16.0,18.62
623,623,20.0,18.62
624,624,21.0,18.66
625,625,18.0,18.62
626,626,17.0,18.6
627,627,18.0,18.58
628,628,17.0,18.56
629,629,20.0,18.56
630,630,16.0,18.5
631,631,12.0,18.34
632,632,13.0,18.2
633,633,20.0,18.22
634,634,16.0,18.14
635,635,19.0,18.12
636,636,16.0,18.04
637,637,18.0,18.0
638,638,18.0,17.98
639,639,15.0,17.9
640,640,13.0,17.78
641,641,13.0,17.72
642,642,20.0,17.72
643,643,16.0,17.7
644,644,11.0,17.56
645,645,20.0,17.58
646,646,15.0,17.48
647,647,16.0,17.48
648,648,17.0,17.42
649,649,19.0,17.4
650,650,14.0,17.3
651,651,20.0,17.3
652,652,19.0,17.28
653,653,19.0,17.4
654,654,19.0,17.44
655,655,20.0,17.44
656,656,13.0,17.28
657,657,20.0,17.28
658,658,19.0,17.26
659,659,19.0,17.34
660,660,20.0,17.34
661,661,20.0,17.34
662,662,20.0,17.4
663,663,17.0,17.36
664,664,18.0,17.42
665,665,13.0,17.28
666,666,15.0,17.32
667,667,20.0,17.34
668,668,20.0,17.4
669,669,21.0,17.46
670,670,20.0,17.5
671,671,20.0,17.52
672,672,13.0,17.46
673,673,20.0,17.46
674,674,19.0,17.42
675,675,17.0,17.4
676,676,20.0,17.46
677,677,20.0,17.5
678,678,20.0,17.56
679,679,20.0,17.56
680,680,19.0,17.62
681,681,18.0,17.74
682,682,18.0,17.84
683,683,20.0,17.84
684,684,18.0,17.88
685,685,20.0,17.9
686,686,14.0,17.86
687,687,18.0,17.86
688,688,20.0,17.9
689,689,19.0,17.98
690,690,12.0,17.96
691,691,19.0,18.08
692,692,20.0,18.08
693,693,18.0,18.12
694,694,19.0,18.28
695,695,17.0,18.22
696,696,11.0,18.14
697,697,18.0,18.18
698,698,14.0,18.12
699,699,17.0,18.08
700,700,19.0,18.18
701,701,19.0,18.16
702,702,16.0,18.1
703,703,18.0,18.08
704,704,20.0,18.1
705,705,16.0,18.02
706,706,15.0,18.06
707,707,13.0,17.92
708,708,16.0,17.86
709,709,18.0,17.84
710,710,20.0,17.84
711,711,16.0,17.76
712,712,20.0,17.76
713,713,19.0,17.8
714,714,13.0,17.7
715,715,20.0,17.84
716,716,20.0,17.94
717,717,17.0,17.88
718,718,19.0,17.86
719,719,16.0,17.76
720,720,20.0,17.76
721,721,19.0,17.74
722,722,20.0,17.88
723,723,20.0,17.88
724,724,18.0,17.86
725,725,14.0,17.8
726,726,18.0,17.76
727,727,20.0,17.76
728,728,20.0,17.76
729,729,16.0,17.68
730,730,18.0,17.66
731,731,17.0,17.64
732,732,18.0,17.64
733,733,15.0,17.54
734,734,15.0,17.48
735,735,11.0,17.3
736,736,20.0,17.42
737,737,19.0,17.44
738,738,16.0,17.36
739,739,20.0,17.38
740,740,19.0,17.52
741,741,20.0,17.54
742,742,20.0,17.54
743,743,18.0,17.54
744,744,18.0,17.52
745,745,20.0,17.58
746,746,20.0,17.76
747,747,18.0,17.76
748,748,13.0,17.74
749,749,20.0,17.8
750,750,19.0,17.8
