,Episode,Score,Moving Average Score (n=50)
235,235,-8.0,-6.5
236,236,2.0,-6.36
237,237,-4.0,-6.26
238,238,-8.0,-6.2
239,239,-3.0,-6.06
240,240,-4.0,-5.98
241,241,-4.0,-5.92
242,242,-2.0,-5.84
243,243,-2.0,-5.8
244,244,-5.0,-5.72
245,245,1.0,-5.5
246,246,-4.0,-5.48
247,247,-7.0,-5.46
248,248,-1.0,-5.38
249,249,-2.0,-5.28
250,250,4.0,-5.04
251,251,2.0,-4.88
252,252,-1.0,-4.88
253,253,-5.0,-4.8
254,254,3.0,-4.6
255,255,-5.0,-4.58
256,256,4.0,-4.38
257,257,-4.0,-4.28
258,258,-3.0,-4.16
259,259,-2.0,-3.98
260,260,5.0,-3.72
261,261,-6.0,-3.74
262,262,5.0,-3.48
263,263,4.0,-3.38
264,264,5.0,-3.08
265,265,1.0,-2.84
266,266,1.0,-2.7
267,267,3.0,-2.44
268,268,-1.0,-2.36
269,269,3.0,-2.16
270,270,-3.0,-2.14
271,271,-2.0,-2.0
272,272,3.0,-1.92
273,273,6.0,-1.72
274,274,2.0,-1.52
275,275,11.0,-1.18
276,276,5.0,-1.0
277,277,8.0,-0.78
278,278,11.0,-0.4
279,279,5.0,-0.18
280,280,9.0,0.04
281,281,-3.0,0.06
282,282,4.0,0.18
283,283,3.0,0.38
284,284,12.0,0.66
285,285,9.0,1.0
286,286,4.0,1.04
287,287,10.0,1.32
288,288,12.0,1.72
289,289,16.0,2.1
290,290,-2.0,2.14
291,291,14.0,2.5
292,292,12.0,2.78
293,293,16.0,3.14
294,294,17.0,3.58
295,295,10.0,3.76
296,296,17.0,4.18
297,297,14.0,4.6
298,298,9.0,4.8
299,299,12.0,5.08
300,300,11.0,5.22
301,301,9.0,5.36
302,302,15.0,5.68
303,303,9.0,5.96
304,304,17.0,6.24
305,305,12.0,6.58
306,306,14.0,6.78
307,307,13.0,7.12
308,308,12.0,7.42
309,309,14.0,7.74
310,310,13.0,7.9
311,311,15.0,8.32
312,312,12.0,8.46
313,313,6.0,8.5
314,314,12.0,8.64
315,315,11.0,8.84
316,316,10.0,9.02
317,317,13.0,9.22
318,318,15.0,9.54
319,319,16.0,9.8
320,320,15.0,10.16
321,321,15.0,10.5
322,322,15.0,10.74
323,323,16.0,10.94
324,324,11.0,11.12
325,325,11.0,11.12
326,326,14.0,11.3
327,327,16.0,11.46
328,328,15.0,11.54
329,329,11.0,11.66
330,330,19.0,11.86
331,331,14.0,12.2
332,332,14.0,12.4
333,333,12.0,12.58
334,334,16.0,12.66
335,335,16.0,12.8
336,336,13.0,12.98
337,337,16.0,13.1
338,338,13.0,13.12
339,339,10.0,13.0
340,340,15.0,13.34
341,341,6.0,13.18
342,342,18.0,13.3
343,343,15.0,13.28
344,344,16.0,13.26
345,345,15.0,13.36
346,346,12.0,13.26
347,347,11.0,13.2
348,348,8.0,13.18
349,349,17.0,13.28
350,350,15.0,13.36
351,351,18.0,13.54
352,352,16.0,13.56
353,353,11.0,13.6
354,354,14.0,13.54
355,355,18.0,13.66
356,356,18.0,13.74
357,357,14.0,13.76
358,358,17.0,13.86
359,359,16.0,13.9
360,360,16.0,13.96
361,361,15.0,13.96
362,362,14.0,14.0
363,363,10.0,14.08
364,364,6.0,13.96
365,365,15.0,14.04
366,366,17.0,14.18
367,367,15.0,14.22
368,368,11.0,14.14
369,369,18.0,14.18
370,370,8.0,14.04
371,371,15.0,14.04
372,372,17.0,14.08
373,373,16.0,14.08
374,374,15.0,14.16
375,375,15.0,14.24
376,376,15.0,14.26
377,377,18.0,14.3
378,378,17.0,14.34
379,379,18.0,14.48
380,380,13.0,14.36
381,381,17.0,14.42
382,382,14.0,14.42
383,383,17.0,14.52
384,384,16.0,14.52
385,385,18.0,14.56
386,386,17.0,14.64
387,387,18.0,14.68
388,388,11.0,14.64
389,389,12.0,14.68
390,390,11.0,14.6
391,391,11.0,14.7
392,392,8.0,14.5
393,393,18.0,14.56
394,394,17.0,14.58
395,395,16.0,14.6
396,396,15.0,14.66
397,397,15.0,14.74
398,398,16.0,14.9
399,399,13.0,14.82
400,400,16.0,14.84
401,401,12.0,14.72
402,402,11.0,14.62
403,403,14.0,14.68
404,404,12.0,14.64
405,405,13.0,14.54
406,406,9.0,14.36
407,407,10.0,14.28
408,408,17.0,14.28
409,409,17.0,14.3
410,410,16.0,14.3
411,411,17.0,14.34
412,412,16.0,14.38
413,413,13.0,14.44
414,414,16.0,14.64
415,415,19.0,14.72
416,416,14.0,14.66
417,417,19.0,14.74
418,418,11.0,14.74
419,419,17.0,14.72
420,420,9.0,14.74
421,421,13.0,14.7
422,422,17.0,14.7
423,423,17.0,14.72
424,424,14.0,14.7
425,425,14.0,14.68
426,426,15.0,14.68
427,427,21.0,14.74
428,428,12.0,14.64
429,429,15.0,14.58
430,430,19.0,14.7
431,431,18.0,14.72
432,432,16.0,14.76
433,433,17.0,14.76
434,434,20.0,14.84
435,435,16.0,14.8
436,436,19.0,14.84
437,437,16.0,14.8
438,438,19.0,14.96
439,439,15.0,15.02
440,440,18.0,15.16
441,441,17.0,15.28
442,442,18.0,15.48
443,443,18.0,15.48
444,444,18.0,15.5
445,445,13.0,15.44
446,446,16.0,15.46
447,447,16.0,15.48
448,448,9.0,15.34
449,449,14.0,15.36
450,450,19.0,15.42
451,451,18.0,15.54
452,452,15.0,15.62
453,453,18.0,15.7
454,454,19.0,15.84
455,455,20.0,15.98
456,456,18.0,16.16
457,457,16.0,16.28
458,458,17.0,16.28
459,459,17.0,16.28
460,460,16.0,16.28
461,461,18.0,16.3
462,462,12.0,16.22
463,463,13.0,16.22
464,464,13.0,16.16
465,465,19.0,16.16
466,466,12.0,16.12
467,467,13.0,16.0
468,468,12.0,16.02
469,469,18.0,16.04
470,470,16.0,16.18
471,471,19.0,16.3
472,472,18.0,16.32
473,473,18.0,16.34
474,474,18.0,16.42
475,475,16.0,16.46
476,476,10.0,16.36
477,477,14.0,16.22
478,478,16.0,16.3
479,479,18.0,16.36
480,480,18.0,16.34
481,481,20.0,16.38
482,482,14.0,16.34
483,483,9.0,16.18
484,484,17.0,16.12
485,485,15.0,16.1
486,486,12.0,15.96
487,487,17.0,15.98
488,488,13.0,15.86
489,489,8.0,15.72
490,490,16.0,15.68
491,491,10.0,15.54
492,492,19.0,15.56
493,493,15.0,15.5
494,494,13.0,15.4
495,495,14.0,15.42
496,496,19.0,15.48
497,497,14.0,15.44
498,498,14.0,15.54
499,499,11.0,15.48
500,500,11.0,15.32
501,501,16.0,15.28
502,502,15.0,15.28
503,503,16.0,15.24
504,504,17.0,15.2
505,505,13.0,15.06
506,506,7.0,14.84
507,507,13.0,14.78
508,508,13.0,14.7
509,509,17.0,14.7
510,510,14.0,14.66
511,511,18.0,14.66
512,512,13.0,14.68
513,513,17.0,14.76
514,514,13.0,14.76
515,515,15.0,14.68
516,516,16.0,14.76
517,517,16.0,14.82
518,518,17.0,14.92
519,519,11.0,14.78
520,520,15.0,14.76
521,521,17.0,14.72
522,522,15.0,14.66
523,523,11.0,14.52
524,524,11.0,14.38
525,525,18.0,14.42
526,526,15.0,14.52
527,527,11.0,14.46
528,528,19.0,14.52
529,529,13.0,14.42
530,530,16.0,14.38
531,531,19.0,14.36
532,532,8.0,14.24
533,533,17.0,14.4
534,534,16.0,14.38
535,535,12.0,14.32
536,536,15.0,14.38
537,537,18.0,14.4
538,538,19.0,14.52
539,539,17.0,14.7
540,540,17.0,14.72
541,541,17.0,14.86
542,542,13.0,14.74
543,543,17.0,14.78
544,544,12.0,14.76
545,545,14.0,14.76
546,546,17.0,14.72
547,547,16.0,14.76
548,548,13.0,14.74
549,549,13.0,14.78
550,550,13.0,14.82
551,551,14.0,14.78
552,552,16.0,14.8
553,553,18.0,14.84
554,554,19.0,14.88
555,555,12.0,14.86
556,556,17.0,15.06
557,557,6.0,14.92
558,558,13.0,14.92
559,559,20.0,14.98
560,560,14.0,14.98
561,561,18.0,14.98
562,562,19.0,15.1
563,563,20.0,15.16
564,564,19.0,15.28
565,565,13.0,15.24
566,566,12.0,15.16
567,567,11.0,15.06
568,568,18.0,15.08
569,569,20.0,15.26
570,570,18.0,15.32
571,571,13.0,15.24
572,572,16.0,15.26
573,573,17.0,15.38
574,574,17.0,15.5
575,575,19.0,15.52
576,576,15.0,15.52
577,577,19.0,15.68
578,578,17.0,15.64
579,579,17.0,15.72
580,580,16.0,15.72
581,581,18.0,15.7
582,582,19.0,15.92
583,583,17.0,15.92
584,584,18.0,15.96
585,585,17.0,16.06
586,586,12.0,16.0
587,587,14.0,15.92
588,588,19.0,15.92
589,589,18.0,15.94
590,590,11.0,15.82
591,591,18.0,15.84
592,592,16.0,15.9
593,593,20.0,15.96
594,594,18.0,16.08
595,595,14.0,16.08
596,596,17.0,16.08
597,597,17.0,16.1
598,598,19.0,16.22
599,599,17.0,16.3
600,600,16.0,16.36
601,601,17.0,16.42
602,602,16.0,16.42
603,603,17.0,16.4
604,604,20.0,16.42
605,605,16.0,16.5
606,606,17.0,16.5
607,607,14.0,16.66
608,608,16.0,16.72
609,609,15.0,16.62
610,610,18.0,16.7
611,611,11.0,16.56
612,612,17.0,16.52
613,613,18.0,16.48
614,614,19.0,16.48
615,615,13.0,16.48
616,616,15.0,16.54
617,617,17.0,16.66
618,618,16.0,16.62
619,619,15.0,16.52
620,620,16.0,16.48
621,621,14.0,16.5
622,622,16.0,16.5
623,623,13.0,16.42
624,624,7.0,16.22
625,625,17.0,16.18
626,626,14.0,16.16
627,627,18.0,16.14
628,628,9.0,15.98
629,629,17.0,15.98
630,630,18.0,16.02
631,631,19.0,16.04
632,632,18.0,16.02
633,633,18.0,16.04
634,634,14.0,15.96
635,635,16.0,15.94
636,636,11.0,15.92
637,637,12.0,15.88
638,638,19.0,15.88
639,639,14.0,15.8
640,640,17.0,15.92
641,641,15.0,15.86
642,642,15.0,15.84
643,643,14.0,15.72
644,644,16.0,15.68
645,645,15.0,15.7
646,646,11.0,15.58
647,647,16.0,15.56
648,648,12.0,15.42
649,649,11.0,15.3
650,650,17.0,15.32
651,651,15.0,15.28
652,652,19.0,15.34
653,653,16.0,15.32
654,654,21.0,15.34
655,655,14.0,15.3
656,656,15.0,15.26
657,657,20.0,15.38
658,658,16.0,15.38
659,659,19.0,15.46
660,660,18.0,15.46
661,661,12.0,15.48
662,662,19.0,15.52
663,663,18.0,15.52
664,664,17.0,15.48
665,665,7.0,15.36
666,666,14.0,15.34
667,667,14.0,15.28
668,668,18.0,15.32
669,669,15.0,15.32
670,670,13.0,15.26
671,671,16.0,15.3
672,672,17.0,15.32
673,673,14.0,15.34
674,674,14.0,15.48
675,675,12.0,15.38
676,676,11.0,15.32
677,677,19.0,15.34
678,678,11.0,15.38
679,679,16.0,15.36
680,680,18.0,15.36
681,681,16.0,15.3
682,682,17.0,15.28
683,683,19.0,15.3
684,684,12.0,15.26
685,685,19.0,15.32
686,686,13.0,15.36
687,687,19.0,15.5
688,688,19.0,15.5
689,689,17.0,15.56
690,690,18.0,15.58
691,691,19.0,15.66
692,692,13.0,15.62
693,693,20.0,15.74
694,694,17.0,15.76
695,695,19.0,15.84
696,696,11.0,15.84
697,697,18.0,15.88
698,698,18.0,16.0
699,699,21.0,16.2
700,700,16.0,16.18
701,701,17.0,16.22
702,702,19.0,16.22
703,703,19.0,16.28
704,704,20.0,16.26
705,705,15.0,16.28
706,706,16.0,16.3
707,707,19.0,16.28
708,708,19.0,16.34
709,709,17.0,16.3
710,710,18.0,16.3
711,711,11.0,16.28
712,712,14.0,16.18
713,713,18.0,16.18
714,714,15.0,16.14
715,715,16.0,16.32
716,716,18.0,16.4
717,717,16.0,16.44
718,718,15.0,16.38
719,719,19.0,16.46
720,720,19.0,16.58
721,721,20.0,16.66
722,722,18.0,16.68
723,723,19.0,16.78
724,724,18.0,16.86
725,725,18.0,16.98
726,726,20.0,17.16
727,727,20.0,17.18
728,728,18.0,17.32
729,729,19.0,17.38
730,730,19.0,17.4
731,731,15.0,17.38
732,732,20.0,17.44
733,733,18.0,17.42
734,734,17.0,17.52
735,735,17.0,17.48
736,736,17.0,17.56
737,737,20.0,17.58
738,738,19.0,17.58
739,739,16.0,17.56
740,740,19.0,17.58
741,741,17.0,17.54
742,742,18.0,17.64
743,743,19.0,17.62
744,744,18.0,17.64
745,745,19.0,17.64
746,746,20.0,17.82
747,747,19.0,17.84
748,748,20.0,17.88
749,749,17.0,17.8
750,750,19.0,17.86
