,Episode,Score,Moving Average Score (n=50)
73,73,-18.0,-19.24
74,74,-16.0,-19.16
75,75,-19.0,-19.14
76,76,-18.0,-19.1
77,77,-19.0,-19.08
78,78,-14.0,-18.96
79,79,-19.0,-18.94
80,80,-16.0,-18.84
81,81,-20.0,-18.82
82,82,-16.0,-18.74
83,83,-13.0,-18.58
84,84,-17.0,-18.52
85,85,-19.0,-18.5
86,86,-19.0,-18.46
87,87,-18.0,-18.4
88,88,-18.0,-18.36
89,89,-21.0,-18.36
90,90,-14.0,-18.24
91,91,-19.0,-18.2
92,92,-19.0,-18.2
93,93,-20.0,-18.24
94,94,-19.0,-18.22
95,95,-19.0,-18.22
96,96,-18.0,-18.24
97,97,-18.0,-18.18
98,98,-19.0,-18.18
99,99,-18.0,-18.14
100,100,-19.0,-18.12
101,101,-19.0,-18.12
102,102,-16.0,-18.04
103,103,-20.0,-18.04
104,104,-19.0,-18.08
105,105,-18.0,-18.06
106,106,-19.0,-18.04
107,107,-21.0,-18.1
108,108,-16.0,-18.08
109,109,-18.0,-18.1
110,110,-20.0,-18.14
111,111,-19.0,-18.18
112,112,-18.0,-18.2
113,113,-18.0,-18.2
114,114,-14.0,-18.1
115,115,-19.0,-18.12
116,116,-18.0,-18.14
117,117,-15.0,-18.06
118,118,-15.0,-18.04
119,119,-15.0,-17.94
120,120,-10.0,-17.72
121,121,-17.0,-17.72
122,122,-19.0,-17.7
123,123,-18.0,-17.7
124,124,-16.0,-17.7
125,125,-17.0,-17.66
126,126,-17.0,-17.64
127,127,-17.0,-17.6
128,128,-15.0,-17.62
129,129,-18.0,-17.6
130,130,-13.0,-17.54
131,131,-17.0,-17.48
132,132,-17.0,-17.5
133,133,-17.0,-17.58
134,134,-17.0,-17.58
135,135,-15.0,-17.5
136,136,-13.0,-17.38
137,137,-17.0,-17.36
138,138,-14.0,-17.28
139,139,-15.0,-17.16
140,140,-18.0,-17.24
141,141,-19.0,-17.24
142,142,-20.0,-17.26
143,143,-18.0,-17.22
144,144,-18.0,-17.2
145,145,-18.0,-17.18
146,146,-17.0,-17.16
147,147,-19.0,-17.18
148,148,-21.0,-17.22
149,149,-19.0,-17.24
150,150,-20.0,-17.26
151,151,-17.0,-17.22
152,152,-20.0,-17.3
153,153,-18.0,-17.26
154,154,-17.0,-17.22
155,155,-20.0,-17.26
156,156,-17.0,-17.22
157,157,-16.0,-17.12
158,158,-20.0,-17.2
159,159,-15.0,-17.14
160,160,-19.0,-17.12
161,161,-15.0,-17.04
162,162,-15.0,-16.98
163,163,-15.0,-16.92
164,164,-13.0,-16.9
165,165,-18.0,-16.88
166,166,-13.0,-16.78
167,167,-13.0,-16.74
168,168,-15.0,-16.74
169,169,-6.0,-16.56
170,170,-14.0,-16.64
171,171,-14.0,-16.58
172,172,-11.0,-16.42
173,173,-19.0,-16.44
174,174,-17.0,-16.46
175,175,-13.0,-16.38
176,176,-13.0,-16.3
177,177,-15.0,-16.26
178,178,-17.0,-16.3
179,179,-14.0,-16.22
180,180,-9.0,-16.14
181,181,-11.0,-16.02
182,182,-15.0,-15.98
183,183,-11.0,-15.86
184,184,-14.0,-15.8
185,185,-13.0,-15.76
186,186,-8.0,-15.66
187,187,-8.0,-15.48
188,188,-13.0,-15.46
189,189,-13.0,-15.42
190,190,-13.0,-15.32
191,191,-8.0,-15.1
192,192,-14.0,-14.98
193,193,-15.0,-14.92
194,194,-19.0,-14.94
195,195,-17.0,-14.92
196,196,-15.0,-14.88
197,197,-12.0,-14.74
198,198,-13.0,-14.58
199,199,-12.0,-14.44
200,200,-14.0,-14.32
201,201,-16.0,-14.3
202,202,-14.0,-14.18
203,203,-9.0,-14.0
204,204,-9.0,-13.84
205,205,-12.0,-13.68
206,206,-20.0,-13.74
207,207,-2.0,-13.46
208,208,-2.0,-13.1
209,209,-1.0,-12.82
210,210,-3.0,-12.5
211,211,-9.0,-12.38
212,212,-6.0,-12.2
213,213,-1.0,-11.92
214,214,-3.0,-11.72
215,215,-13.0,-11.62
216,216,-10.0,-11.56
217,217,-13.0,-11.56
218,218,-16.0,-11.58
219,219,-9.0,-11.64
220,220,-16.0,-11.68
221,221,-10.0,-11.6
222,222,-7.0,-11.52
223,223,-13.0,-11.4
224,224,-9.0,-11.24
225,225,-17.0,-11.32
226,226,-16.0,-11.38
227,227,-13.0,-11.34
228,228,-13.0,-11.26
229,229,-15.0,-11.28
230,230,-13.0,-11.36
231,231,-11.0,-11.36
232,232,-8.0,-11.22
233,233,-16.0,-11.32
234,234,-15.0,-11.34
235,235,-14.0,-11.36
236,236,-4.0,-11.28
237,237,-6.0,-11.24
238,238,-7.0,-11.12
239,239,-7.0,-11.0
240,240,-14.0,-11.02
241,241,-7.0,-11.0
242,242,-9.0,-10.9
243,243,-5.0,-10.7
244,244,-11.0,-10.54
245,245,-7.0,-10.34
246,246,-1.0,-10.06
247,247,-13.0,-10.08
248,248,-7.0,-9.96
249,249,-2.0,-9.76
250,250,-5.0,-9.58
251,251,-14.0,-9.54
252,252,-16.0,-9.58
253,253,-21.0,-9.82
254,254,-14.0,-9.92
255,255,-15.0,-9.98
256,256,-17.0,-9.92
257,257,-17.0,-10.22
258,258,-14.0,-10.46
259,259,-14.0,-10.72
260,260,-16.0,-10.98
261,261,-21.0,-11.22
262,262,-17.0,-11.44
263,263,-21.0,-11.84
264,264,-21.0,-12.2
265,265,-20.0,-12.34
266,266,-17.0,-12.48
267,267,-19.0,-12.6
268,268,-19.0,-12.66
269,269,-18.0,-12.84
270,270,-18.0,-12.88
271,271,-20.0,-13.08
272,272,-20.0,-13.34
273,273,-19.0,-13.46
274,274,-19.0,-13.66
275,275,-19.0,-13.7
276,276,-19.0,-13.76
277,277,-16.0,-13.82
278,278,-20.0,-13.96
279,279,-11.0,-13.88
280,280,-12.0,-13.86
281,281,-18.0,-14.0
282,282,-13.0,-14.1
283,283,-12.0,-14.02
284,284,-9.0,-13.9
285,285,-8.0,-13.78
286,286,-19.0,-14.08
287,287,-21.0,-14.38
288,288,-21.0,-14.66
289,289,-20.0,-14.92
290,290,-21.0,-15.06
291,291,-19.0,-15.3
292,292,-19.0,-15.5
293,293,-21.0,-15.82
294,294,-19.0,-15.98
295,295,-20.0,-16.24
296,296,-20.0,-16.62
297,297,-18.0,-16.72
298,298,-14.0,-16.86
299,299,-20.0,-17.22
300,300,-20.0,-17.52
301,301,-19.0,-17.62
302,302,-19.0,-17.68
303,303,-17.0,-17.6
304,304,-20.0,-17.72
305,305,-10.0,-17.62
306,306,-16.0,-17.6
307,307,-8.0,-17.42
308,308,-19.0,-17.52
309,309,-17.0,-17.58
310,310,-18.0,-17.62
311,311,-20.0,-17.6
312,312,-20.0,-17.66
313,313,-17.0,-17.58
314,314,-20.0,-17.56
315,315,-15.0,-17.46
316,316,-20.0,-17.52
317,317,-19.0,-17.52
318,318,-20.0,-17.54
319,319,-20.0,-17.58
320,320,-20.0,-17.62
321,321,-17.0,-17.56
322,322,-19.0,-17.54
323,323,-18.0,-17.52
324,324,-19.0,-17.52
325,325,-19.0,-17.52
326,326,-20.0,-17.54
327,327,-17.0,-17.56
328,328,-16.0,-17.48
329,329,-15.0,-17.56
330,330,-13.0,-17.58
331,331,-18.0,-17.58
332,332,-19.0,-17.7
333,333,-15.0,-17.76
334,334,-15.0,-17.88
335,335,-15.0,-18.02
336,336,-12.0,-17.88
337,337,-12.0,-17.7
338,338,-12.0,-17.52
339,339,-19.0,-17.5
340,340,-13.0,-17.34
341,341,-13.0,-17.22
342,342,-10.0,-17.04
343,343,-14.0,-16.9
344,344,-16.0,-16.84
345,345,-13.0,-16.7
346,346,-8.0,-16.46
347,347,-12.0,-16.34
348,348,-8.0,-16.22
349,349,-6.0,-15.94
350,350,-12.0,-15.78
351,351,-9.0,-15.58
352,352,-12.0,-15.44
353,353,-9.0,-15.28
354,354,-5.0,-14.98
355,355,-6.0,-14.9
356,356,-3.0,-14.64
357,357,-9.0,-14.66
358,358,-19.0,-14.66
359,359,-1.0,-14.34
360,360,-16.0,-14.3
361,361,-3.0,-13.96
362,362,-1.0,-13.58
363,363,-1.0,-13.26
364,364,-3.0,-12.92
365,365,-5.0,-12.72
366,366,-18.0,-12.68
367,367,-3.0,-12.36
368,368,-10.0,-12.16
369,369,-11.0,-11.98
370,370,-12.0,-11.82
371,371,-8.0,-11.64
372,372,-5.0,-11.36
373,373,-5.0,-11.1
374,374,3.0,-10.66
375,375,-2.0,-10.32
376,376,-10.0,-10.12
377,377,-6.0,-9.9
378,378,-2.0,-9.62
379,379,-4.0,-9.4
380,380,-2.0,-9.18
381,381,1.0,-8.8
382,382,-1.0,-8.44
383,383,2.0,-8.1
384,384,-2.0,-7.84
385,385,-2.0,-7.58
386,386,-3.0,-7.4
387,387,4.0,-7.08
388,388,-3.0,-6.9
389,389,-1.0,-6.54
390,390,6.0,-6.16
391,391,1.0,-5.88
392,392,1.0,-5.66
393,393,-8.0,-5.54
394,394,-1.0,-5.24
395,395,-1.0,-5.0
396,396,4.0,-4.76
397,397,-1.0,-4.54
398,398,-2.0,-4.42
399,399,-8.0,-4.46
400,400,-11.0,-4.44
401,401,-2.0,-4.3
402,402,-2.0,-4.1
403,403,-4.0,-4.0
404,404,-8.0,-4.06
405,405,-1.0,-3.96
406,406,-2.0,-3.94
407,407,6.0,-3.64
408,408,-2.0,-3.3
409,409,-5.0,-3.38
410,410,-6.0,-3.18
411,411,7.0,-2.98
412,412,-2.0,-3.0
413,413,-8.0,-3.14
414,414,-3.0,-3.14
415,415,2.0,-3.0
416,416,5.0,-2.54
417,417,6.0,-2.36
418,418,3.0,-2.1
419,419,-3.0,-1.94
420,420,-1.0,-1.72
421,421,6.0,-1.44
422,422,10.0,-1.14
423,423,4.0,-0.96
424,424,6.0,-0.9
425,425,3.0,-0.8
426,426,-1.0,-0.62
427,427,-2.0,-0.54
428,428,4.0,-0.42
429,429,-4.0,-0.42
430,430,-6.0,-0.5
431,431,10.0,-0.32
432,432,-9.0,-0.48
433,433,-6.0,-0.64
434,434,-5.0,-0.7
435,435,3.0,-0.6
436,436,-4.0,-0.62
437,437,-9.0,-0.88
438,438,-9.0,-1.0
439,439,-5.0,-1.08
440,440,-5.0,-1.3
441,441,6.0,-1.2
442,442,-7.0,-1.36
443,443,-1.0,-1.22
444,444,5.0,-1.1
445,445,4.0,-1.0
446,446,-3.0,-1.14
447,447,1.0,-1.1
448,448,6.0,-0.94
449,449,-20.0,-1.18
450,450,-11.0,-1.18
451,451,-6.0,-1.26
452,452,-2.0,-1.26
453,453,3.0,-1.12
454,454,-5.0,-1.06
455,455,3.0,-0.98
456,456,1.0,-0.92
457,457,4.0,-0.96
458,458,-8.0,-1.08
459,459,6.0,-0.86
460,460,-1.0,-0.76
461,461,-6.0,-1.02
462,462,6.0,-0.86
463,463,-4.0,-0.78
464,464,-2.0,-0.76
465,465,1.0,-0.78
466,466,-13.0,-1.14
467,467,1.0,-1.24
468,468,4.0,-1.22
469,469,1.0,-1.14
470,470,1.0,-1.1
471,471,-1.0,-1.24
472,472,9.0,-1.26
473,473,-3.0,-1.4
474,474,1.0,-1.5
475,475,-5.0,-1.66
476,476,-7.0,-1.78
477,477,4.0,-1.66
478,478,-2.0,-1.78
479,479,-9.0,-1.88
480,480,6.0,-1.64
481,481,1.0,-1.82
482,482,-6.0,-1.76
483,483,-4.0,-1.72
484,484,4.0,-1.54
485,485,-4.0,-1.68
486,486,4.0,-1.52
487,487,6.0,-1.22
488,488,6.0,-0.92
489,489,5.0,-0.72
490,490,5.0,-0.52
491,491,8.0,-0.48
492,492,11.0,-0.12
493,493,9.0,0.08
494,494,15.0,0.28
495,495,2.0,0.24
496,496,9.0,0.48
497,497,8.0,0.62
498,498,6.0,0.62
499,499,8.0,1.18
500,500,11.0,1.62
501,501,-5.0,1.64
502,502,9.0,1.86
503,503,5.0,1.9
504,504,6.0,2.12
505,505,3.0,2.12
506,506,13.0,2.36
507,507,4.0,2.36
508,508,-6.0,2.4
509,509,7.0,2.42
510,510,2.0,2.48
511,511,-3.0,2.54
512,512,6.0,2.54
513,513,6.0,2.74
514,514,8.0,2.94
515,515,8.0,3.08
516,516,-3.0,3.28
517,517,4.0,3.34
518,518,-1.0,3.24
519,519,7.0,3.36
520,520,13.0,3.6
521,521,2.0,3.66
522,522,6.0,3.6
523,523,11.0,3.88
524,524,6.0,3.98
525,525,5.0,4.18
526,526,6.0,4.44
527,527,4.0,4.44
528,528,8.0,4.64
529,529,10.0,5.02
530,530,5.0,5.0
531,531,10.0,5.18
532,532,5.0,5.4
533,533,10.0,5.68
534,534,12.0,5.84
535,535,9.0,6.1
536,536,-4.0,5.94
537,537,9.0,6.0
538,538,9.0,6.06
539,539,12.0,6.2
540,540,4.0,6.18
541,541,-1.0,6.0
542,542,6.0,5.9
543,543,17.0,6.06
544,544,8.0,5.92
545,545,6.0,6.0
546,546,11.0,6.04
547,547,13.0,6.14
548,548,2.0,6.06
549,549,-5.0,5.8
550,550,3.0,5.64
551,551,6.0,5.86
552,552,-7.0,5.54
553,553,5.0,5.54
554,554,-1.0,5.4
555,555,-4.0,5.26
556,556,4.0,5.08
557,557,7.0,5.14
558,558,3.0,5.32
559,559,8.0,5.34
560,560,4.0,5.38
561,561,14.0,5.72
562,562,9.0,5.78
563,563,8.0,5.82
564,564,16.0,5.98
565,565,15.0,6.12
566,566,13.0,6.44
567,567,3.0,6.42
568,568,9.0,6.62
569,569,4.0,6.56
570,570,9.0,6.48
571,571,3.0,6.5
572,572,8.0,6.54
573,573,2.0,6.36
574,574,7.0,6.38
575,575,5.0,6.38
576,576,8.0,6.42
577,577,7.0,6.48
578,578,7.0,6.46
579,579,12.0,6.5
580,580,8.0,6.56
581,581,15.0,6.66
582,582,1.0,6.58
583,583,7.0,6.52
584,584,13.0,6.54
585,585,6.0,6.48
586,586,5.0,6.66
587,587,1.0,6.5
588,588,10.0,6.52
589,589,6.0,6.4
590,590,7.0,6.46
591,591,9.0,6.66
592,592,12.0,6.78
593,593,14.0,6.72
594,594,12.0,6.8
595,595,13.0,6.94
596,596,6.0,6.84
597,597,7.0,6.72
598,598,9.0,6.86
599,599,14.0,7.24
600,600,13.0,7.44
601,601,8.0,7.48
602,602,5.0,7.72
603,603,13.0,7.88
604,604,11.0,8.12
605,605,18.0,8.56
606,606,5.0,8.58
607,607,1.0,8.46
608,608,6.0,8.52
609,609,5.0,8.46
610,610,10.0,8.58
611,611,9.0,8.48
612,612,11.0,8.52
613,613,6.0,8.48
614,614,3.0,8.22
615,615,-1.0,7.9
616,616,9.0,7.82
617,617,7.0,7.9
618,618,6.0,7.84
619,619,1.0,7.78
620,620,8.0,7.76
621,621,4.0,7.78
622,622,12.0,7.86
623,623,6.0,7.94
624,624,-10.0,7.6
625,625,8.0,7.66
626,626,4.0,7.58
627,627,7.0,7.58
628,628,4.0,7.52
629,629,2.0,7.32
630,630,4.0,7.24
631,631,5.0,7.04
632,632,6.0,7.14
633,633,14.0,7.28
634,634,5.0,7.12
635,635,8.0,7.16
636,636,1.0,7.08
637,637,11.0,7.28
638,638,6.0,7.2
639,639,-1.0,7.06
640,640,12.0,7.16
641,641,10.0,7.18
642,642,12.0,7.18
643,643,5.0,7.0
644,644,6.0,6.88
645,645,-8.0,6.46
646,646,7.0,6.48
647,647,-4.0,6.26
648,648,2.0,6.12
649,649,6.0,5.96
650,650,-4.0,5.62
651,651,-1.0,5.44
652,652,9.0,5.52
653,653,-2.0,5.22
654,654,3.0,5.06
655,655,13.0,4.96
656,656,-4.0,4.78
657,657,1.0,4.78
658,658,7.0,4.8
659,659,6.0,4.82
660,660,8.0,4.78
661,661,10.0,4.8
662,662,-5.0,4.48
663,663,8.0,4.52
664,664,8.0,4.62
665,665,6.0,4.76
666,666,10.0,4.78
667,667,3.0,4.7
668,668,2.0,4.62
669,669,4.0,4.68
670,670,10.0,4.72
671,671,4.0,4.72
672,672,3.0,4.54
673,673,7.0,4.56
674,674,6.0,4.88
675,675,-4.0,4.64
676,676,10.0,4.76
677,677,5.0,4.72
678,678,7.0,4.78
679,679,9.0,4.92
680,680,9.0,5.02
681,681,1.0,4.94
682,682,9.0,5.0
683,683,-1.0,4.7
684,684,12.0,4.84
685,685,7.0,4.82
686,686,7.0,4.94
687,687,10.0,4.92
688,688,8.0,4.96
689,689,11.0,5.2
690,690,10.0,5.16
691,691,12.0,5.2
692,692,8.0,5.12
693,693,13.0,5.28
694,694,6.0,5.28
695,695,3.0,5.5
696,696,10.0,5.56
697,697,14.0,5.92
698,698,14.0,6.16
699,699,10.0,6.24
700,700,7.0,6.46
701,701,5.0,6.58
702,702,8.0,6.56
703,703,7.0,6.74
704,704,8.0,6.84
705,705,-2.0,6.54
706,706,2.0,6.66
707,707,8.0,6.8
708,708,3.0,6.72
709,709,7.0,6.74
710,710,7.0,6.72
711,711,5.0,6.62
712,712,6.0,6.84
713,713,8.0,6.84
714,714,8.0,6.84
715,715,9.0,6.9
716,716,4.0,6.78
717,717,8.0,6.88
718,718,2.0,6.88
719,719,8.0,6.96
720,720,6.0,6.88
721,721,8.0,6.96
722,722,6.0,7.02
723,723,6.0,7.0
724,724,9.0,7.06
725,725,-2.0,7.1
726,726,7.0,7.04
727,727,4.0,7.02
728,728,9.0,7.06
729,729,12.0,7.12
730,730,14.0,7.22
731,731,-4.0,7.12
732,732,-5.0,6.84
733,733,2.0,6.9
734,734,8.0,6.82
735,735,11.0,6.9
736,736,3.0,6.82
737,737,5.0,6.72
738,738,7.0,6.7
739,739,10.0,6.68
740,740,6.0,6.6
741,741,12.0,6.6
742,742,8.0,6.6
743,743,6.0,6.46
744,744,8.0,6.5
745,745,8.0,6.6
746,746,4.0,6.48
747,747,11.0,6.42
748,748,-4.0,6.06
749,749,12.0,6.1
750,750,-2.0,5.92
