,Episode,Score,Moving Average Score (n=50)
237,237,7.0,-0.16
238,238,6.0,-0.06
239,239,3.0,0.1
240,240,10.0,0.4
241,241,5.0,0.6
242,242,8.0,0.78
243,243,2.0,0.92
244,244,2.0,1.08
245,245,6.0,1.18
246,246,7.0,1.44
247,247,9.0,1.72
248,248,8.0,1.96
249,249,5.0,2.14
250,250,11.0,2.4
251,251,9.0,2.68
252,252,12.0,2.98
253,253,12.0,3.26
254,254,15.0,3.64
255,255,12.0,3.78
256,256,11.0,4.14
257,257,12.0,4.48
258,258,11.0,4.78
259,259,7.0,5.0
260,260,7.0,5.1
261,261,11.0,5.46
262,262,11.0,5.64
263,263,12.0,5.96
264,264,14.0,6.2
265,265,12.0,6.46
266,266,12.0,6.76
267,267,17.0,6.98
268,268,11.0,7.24
269,269,13.0,7.34
270,270,14.0,7.54
271,271,6.0,7.78
272,272,13.0,8.1
273,273,12.0,8.22
274,274,12.0,8.36
275,275,16.0,8.64
276,276,11.0,8.78
277,277,14.0,9.04
278,278,14.0,9.3
279,279,14.0,9.48
280,280,14.0,9.62
281,281,7.0,9.78
282,282,16.0,10.02
283,283,10.0,10.2
284,284,12.0,10.3
285,285,13.0,10.32
286,286,16.0,10.48
287,287,16.0,10.66
288,288,17.0,10.88
289,289,15.0,11.12
290,290,17.0,11.26
291,291,16.0,11.48
292,292,16.0,11.64
293,293,17.0,11.94
294,294,12.0,12.14
295,295,18.0,12.38
296,296,18.0,12.6
297,297,12.0,12.66
298,298,14.0,12.78
299,299,19.0,13.06
300,300,17.0,13.18
301,301,11.0,13.22
302,302,14.0,13.26
303,303,18.0,13.38
304,304,15.0,13.38
305,305,18.0,13.5
306,306,18.0,13.64
307,307,15.0,13.7
308,308,15.0,13.78
309,309,16.0,13.96
310,310,16.0,14.14
311,311,13.0,14.18
312,312,15.0,14.26
313,313,20.0,14.42
314,314,17.0,14.48
315,315,12.0,14.48
316,316,16.0,14.56
317,317,15.0,14.52
318,318,18.0,14.66
319,319,16.0,14.72
320,320,14.0,14.72
321,321,15.0,14.9
322,322,14.0,14.92
323,323,17.0,15.02
324,324,17.0,15.12
325,325,16.0,15.12
326,326,18.0,15.26
327,327,15.0,15.28
328,328,16.0,15.32
329,329,15.0,15.34
330,330,17.0,15.4
331,331,18.0,15.62
332,332,14.0,15.58
333,333,14.0,15.66
334,334,16.0,15.74
335,335,14.0,15.76
336,336,18.0,15.8
337,337,15.0,15.78
338,338,17.0,15.78
339,339,13.0,15.74
340,340,17.0,15.74
341,341,14.0,15.7
342,342,12.0,15.62
343,343,16.0,15.6
344,344,13.0,15.62
345,345,14.0,15.54
346,346,11.0,15.4
347,347,14.0,15.44
348,348,18.0,15.52
349,349,13.0,15.4
350,350,16.0,15.38
351,351,9.0,15.34
352,352,17.0,15.4
353,353,16.0,15.36
354,354,18.0,15.42
355,355,14.0,15.34
356,356,14.0,15.26
357,357,18.0,15.32
358,358,20.0,15.42
359,359,17.0,15.44
360,360,14.0,15.4
361,361,14.0,15.42
362,362,10.0,15.32
363,363,13.0,15.18
364,364,17.0,15.18
365,365,13.0,15.2
366,366,13.0,15.14
367,367,15.0,15.14
368,368,15.0,15.08
369,369,17.0,15.1
370,370,17.0,15.16
371,371,18.0,15.22
372,372,15.0,15.24
373,373,12.0,15.14
374,374,13.0,15.06
375,375,18.0,15.1
376,376,8.0,14.9
377,377,14.0,14.88
378,378,8.0,14.72
379,379,18.0,14.78
380,380,18.0,14.8
381,381,15.0,14.74
382,382,16.0,14.78
383,383,15.0,14.8
384,384,14.0,14.76
385,385,18.0,14.84
386,386,18.0,14.84
387,387,17.0,14.88
388,388,12.0,14.78
389,389,13.0,14.78
390,390,14.0,14.72
391,391,19.0,14.82
392,392,13.0,14.84
393,393,11.0,14.74
394,394,16.0,14.8
395,395,15.0,14.82
396,396,16.0,14.92
397,397,17.0,14.98
398,398,10.0,14.82
399,399,14.0,14.84
400,400,14.0,14.8
401,401,19.0,15.0
402,402,18.0,15.02
403,403,12.0,14.94
404,404,17.0,14.92
405,405,16.0,14.96
406,406,12.0,14.92
407,407,19.0,14.94
408,408,17.0,14.88
409,409,17.0,14.88
410,410,17.0,14.94
411,411,17.0,15.0
412,412,18.0,15.16
413,413,18.0,15.26
414,414,19.0,15.3
415,415,18.0,15.4
416,416,14.0,15.42
417,417,10.0,15.32
418,418,12.0,15.26
419,419,15.0,15.22
420,420,15.0,15.18
421,421,13.0,15.08
422,422,18.0,15.14
423,423,16.0,15.22
424,424,16.0,15.28
425,425,17.0,15.26
426,426,16.0,15.42
427,427,16.0,15.46
428,428,15.0,15.6
429,429,16.0,15.56
430,430,17.0,15.54
431,431,12.0,15.48
432,432,18.0,15.52
433,433,17.0,15.56
434,434,13.0,15.54
435,435,14.0,15.46
436,436,14.0,15.38
437,437,16.0,15.36
438,438,15.0,15.42
439,439,13.0,15.42
440,440,18.0,15.5
441,441,14.0,15.4
442,442,11.0,15.36
443,443,13.0,15.4
444,444,17.0,15.42
445,445,8.0,15.28
446,446,17.0,15.3
447,447,14.0,15.24
448,448,16.0,15.36
449,449,11.0,15.3
450,450,14.0,15.3
451,451,12.0,15.16
452,452,14.0,15.08
453,453,14.0,15.12
454,454,18.0,15.14
455,455,13.0,15.08
456,456,16.0,15.16
457,457,18.0,15.14
458,458,19.0,15.18
459,459,20.0,15.24
460,460,14.0,15.18
461,461,18.0,15.2
462,462,17.0,15.18
463,463,17.0,15.16
464,464,16.0,15.1
465,465,14.0,15.02
466,466,20.0,15.14
467,467,14.0,15.22
468,468,11.0,15.2
469,469,14.0,15.18
470,470,16.0,15.2
471,471,14.0,15.22
472,472,13.0,15.12
473,473,16.0,15.12
474,474,13.0,15.06
475,475,15.0,15.02
476,476,17.0,15.04
477,477,20.0,15.12
478,478,14.0,15.1
479,479,19.0,15.16
480,480,14.0,15.1
481,481,17.0,15.2
482,482,12.0,15.08
483,483,18.0,15.1
484,484,14.0,15.12
485,485,15.0,15.14
486,486,16.0,15.18
487,487,20.0,15.26
488,488,17.0,15.3
489,489,17.0,15.38
490,490,15.0,15.32
491,491,18.0,15.4
492,492,19.0,15.56
493,493,15.0,15.6
494,494,14.0,15.54
495,495,18.0,15.74
496,496,19.0,15.78
497,497,16.0,15.82
498,498,18.0,15.86
499,499,17.0,15.98
500,500,19.0,16.08
501,501,15.0,16.14
502,502,16.0,16.18
503,503,12.0,16.14
504,504,17.0,16.12
505,505,15.0,16.16
506,506,20.0,16.24
507,507,15.0,16.18
508,508,19.0,16.18
509,509,16.0,16.1
510,510,15.0,16.12
511,511,19.0,16.14
512,512,19.0,16.18
513,513,20.0,16.24
514,514,17.0,16.26
515,515,19.0,16.36
516,516,18.0,16.32
517,517,17.0,16.38
518,518,16.0,16.48
519,519,17.0,16.54
520,520,13.0,16.48
521,521,16.0,16.52
522,522,17.0,16.6
523,523,18.0,16.64
524,524,16.0,16.7
525,525,13.0,16.66
526,526,15.0,16.62
527,527,15.0,16.52
528,528,16.0,16.56
529,529,18.0,16.54
530,530,15.0,16.56
531,531,14.0,16.5
532,532,19.0,16.64
533,533,17.0,16.62
534,534,20.0,16.74
535,535,18.0,16.8
536,536,15.0,16.78
537,537,18.0,16.74
538,538,19.0,16.78
539,539,17.0,16.78
540,540,19.0,16.86
541,541,14.0,16.78
542,542,15.0,16.7
543,543,17.0,16.74
544,544,17.0,16.8
545,545,19.0,16.82
546,546,17.0,16.78
547,547,19.0,16.84
548,548,17.0,16.82
549,549,16.0,16.8
550,550,19.0,16.8
551,551,17.0,16.84
552,552,9.0,16.7
553,553,19.0,16.84
554,554,20.0,16.9
555,555,16.0,16.92
556,556,15.0,16.82
557,557,13.0,16.78
558,558,17.0,16.74
559,559,15.0,16.72
560,560,20.0,16.82
561,561,19.0,16.82
562,562,19.0,16.82
563,563,16.0,16.74
564,564,16.0,16.72
565,565,18.0,16.7
566,566,15.0,16.64
567,567,16.0,16.62
568,568,18.0,16.66
569,569,18.0,16.68
570,570,16.0,16.74
571,571,20.0,16.82
572,572,18.0,16.84
573,573,20.0,16.88
574,574,19.0,16.94
575,575,16.0,17.0
576,576,11.0,16.92
577,577,12.0,16.86
578,578,12.0,16.78
579,579,19.0,16.8
580,580,17.0,16.84
581,581,19.0,16.94
582,582,14.0,16.84
583,583,17.0,16.84
584,584,14.0,16.72
585,585,16.0,16.68
586,586,19.0,16.76
587,587,20.0,16.8
588,588,15.0,16.72
589,589,17.0,16.72
590,590,17.0,16.68
591,591,15.0,16.7
592,592,11.0,16.62
593,593,11.0,16.5
594,594,12.0,16.4
595,595,15.0,16.32
596,596,18.0,16.34
597,597,19.0,16.34
598,598,14.0,16.28
599,599,17.0,16.3
600,600,19.0,16.3
601,601,20.0,16.36
602,602,17.0,16.52
603,603,18.0,16.5
604,604,15.0,16.4
605,605,17.0,16.42
606,606,16.0,16.44
607,607,16.0,16.5
608,608,13.0,16.42
609,609,20.0,16.52
610,610,18.0,16.48
611,611,15.0,16.4
612,612,18.0,16.38
613,613,15.0,16.36
614,614,19.0,16.42
615,615,18.0,16.42
616,616,17.0,16.46
617,617,17.0,16.48
618,618,14.0,16.4
619,619,14.0,16.32
620,620,20.0,16.4
621,621,17.0,16.34
622,622,18.0,16.34
623,623,18.0,16.3
624,624,9.0,16.1
625,625,19.0,16.16
626,626,20.0,16.34
627,627,18.0,16.46
628,628,18.0,16.58
629,629,14.0,16.48
630,630,18.0,16.5
631,631,19.0,16.5
632,632,19.0,16.6
633,633,17.0,16.6
634,634,18.0,16.68
635,635,16.0,16.68
636,636,17.0,16.64
637,637,20.0,16.64
638,638,20.0,16.74
639,639,16.0,16.72
640,640,16.0,16.7
641,641,17.0,16.74
642,642,17.0,16.86
643,643,16.0,16.96
644,644,12.0,16.96
645,645,15.0,16.96
646,646,15.0,16.9
647,647,14.0,16.8
648,648,19.0,16.9
649,649,17.0,16.9
650,650,15.0,16.82
651,651,14.0,16.7
652,652,18.0,16.72
653,653,20.0,16.76
654,654,13.0,16.72
655,655,15.0,16.68
656,656,18.0,16.72
657,657,16.0,16.72
658,658,14.0,16.74
659,659,18.0,16.7
660,660,15.0,16.64
661,661,12.0,16.58
662,662,20.0,16.62
663,663,18.0,16.68
664,664,16.0,16.62
665,665,18.0,16.62
666,666,17.0,16.62
667,667,17.0,16.62
668,668,20.0,16.74
669,669,20.0,16.86
670,670,14.0,16.74
671,671,17.0,16.74
672,672,18.0,16.74
673,673,15.0,16.68
674,674,16.0,16.82
675,675,18.0,16.8
676,676,17.0,16.74
677,677,17.0,16.72
678,678,16.0,16.68
679,679,20.0,16.8
680,680,18.0,16.8
681,681,13.0,16.68
682,682,18.0,16.66
683,683,14.0,16.6
684,684,15.0,16.54
685,685,16.0,16.54
686,686,15.0,16.5
687,687,18.0,16.46
688,688,14.0,16.34
689,689,19.0,16.4
690,690,17.0,16.42
691,691,18.0,16.44
692,692,18.0,16.46
693,693,17.0,16.48
694,694,16.0,16.56
695,695,15.0,16.56
696,696,15.0,16.56
697,697,16.0,16.6
698,698,17.0,16.56
699,699,18.0,16.58
700,700,18.0,16.64
701,701,15.0,16.66
702,702,19.0,16.68
703,703,18.0,16.64
704,704,18.0,16.74
705,705,18.0,16.8
706,706,18.0,16.8
707,707,17.0,16.82
708,708,12.0,16.78
709,709,15.0,16.72
710,710,19.0,16.8
711,711,19.0,16.94
712,712,16.0,16.86
713,713,15.0,16.8
714,714,18.0,16.84
715,715,19.0,16.86
716,716,17.0,16.86
717,717,16.0,16.84
718,718,16.0,16.76
719,719,17.0,16.7
720,720,19.0,16.8
721,721,15.0,16.76
722,722,18.0,16.76
723,723,18.0,16.82
724,724,17.0,16.84
725,725,16.0,16.8
726,726,10.0,16.66
727,727,16.0,16.64
728,728,11.0,16.54
729,729,18.0,16.5
730,730,16.0,16.46
731,731,18.0,16.56
732,732,14.0,16.48
733,733,14.0,16.48
734,734,16.0,16.5
735,735,19.0,16.56
736,736,16.0,16.58
737,737,20.0,16.62
738,738,17.0,16.68
739,739,19.0,16.68
740,740,16.0,16.66
741,741,15.0,16.6
742,742,16.0,16.56
743,743,15.0,16.52
744,744,17.0,16.54
745,745,19.0,16.62
746,746,17.0,16.66
747,747,17.0,16.68
748,748,18.0,16.7
749,749,17.0,16.68
750,750,20.0,16.72
