,Episode,Score,Moving Average Score (n=50)
241,241,19.0,5.16
242,242,8.0,5.34
243,243,14.0,5.46
244,244,19.0,5.82
245,245,14.0,5.92
246,246,13.0,6.24
247,247,12.0,6.42
248,248,8.0,6.56
249,249,10.0,6.78
250,250,7.0,6.88
251,251,12.0,6.94
252,252,7.0,7.2
253,253,9.0,7.34
254,254,16.0,7.74
255,255,16.0,7.9
256,256,14.0,7.98
257,257,14.0,8.04
258,258,7.0,8.16
259,259,20.0,8.44
260,260,17.0,8.6
261,261,18.0,8.78
262,262,16.0,8.9
263,263,17.0,9.16
264,264,8.0,9.18
265,265,11.0,9.58
266,266,14.0,9.7
267,267,13.0,9.78
268,268,17.0,9.86
269,269,16.0,10.32
270,270,14.0,10.42
271,271,18.0,10.54
272,272,16.0,10.78
273,273,14.0,11.22
274,274,15.0,11.56
275,275,16.0,11.86
276,276,13.0,11.84
277,277,17.0,12.3
278,278,13.0,12.44
279,279,16.0,12.58
280,280,15.0,12.74
281,281,18.0,13.06
282,282,15.0,13.2
283,283,14.0,13.36
284,284,11.0,13.4
285,285,16.0,13.44
286,286,13.0,13.56
287,287,17.0,13.86
288,288,18.0,13.96
289,289,15.0,14.06
290,290,13.0,14.06
291,291,15.0,13.98
292,292,11.0,14.04
293,293,14.0,14.04
294,294,13.0,13.92
295,295,16.0,13.96
296,296,13.0,13.96
297,297,10.0,13.92
298,298,14.0,14.04
299,299,9.0,14.02
300,300,15.0,14.18
301,301,13.0,14.2
302,302,15.0,14.36
303,303,13.0,14.44
304,304,7.0,14.26
305,305,18.0,14.3
306,306,16.0,14.34
307,307,12.0,14.3
308,308,9.0,14.34
309,309,17.0,14.28
310,310,11.0,14.16
311,311,14.0,14.08
312,312,16.0,14.08
313,313,11.0,13.96
314,314,11.0,14.02
315,315,17.0,14.14
316,316,16.0,14.18
317,317,12.0,14.16
318,318,15.0,14.12
319,319,17.0,14.14
320,320,8.0,14.02
321,321,17.0,14.0
322,322,15.0,13.98
323,323,8.0,13.86
324,324,18.0,13.92
325,325,16.0,13.92
326,326,12.0,13.9
327,327,16.0,13.88
328,328,16.0,13.94
329,329,15.0,13.92
330,330,17.0,13.96
331,331,15.0,13.9
332,332,18.0,13.96
333,333,12.0,13.92
334,334,15.0,14.0
335,335,15.0,13.98
336,336,13.0,13.98
337,337,17.0,13.98
338,338,7.0,13.76
339,339,19.0,13.84
340,340,19.0,13.96
341,341,13.0,13.92
342,342,19.0,14.08
343,343,17.0,14.14
344,344,12.0,14.12
345,345,16.0,14.12
346,346,18.0,14.22
347,347,14.0,14.3
348,348,12.0,14.26
349,349,18.0,14.44
350,350,17.0,14.48
351,351,17.0,14.56
352,352,13.0,14.52
353,353,17.0,14.6
354,354,7.0,14.6
355,355,19.0,14.62
356,356,13.0,14.56
357,357,9.0,14.5
358,358,17.0,14.66
359,359,9.0,14.5
360,360,18.0,14.64
361,361,16.0,14.68
362,362,14.0,14.64
363,363,15.0,14.72
364,364,20.0,14.9
365,365,15.0,14.86
366,366,14.0,14.82
367,367,14.0,14.86
368,368,14.0,14.84
369,369,14.0,14.78
370,370,8.0,14.78
371,371,18.0,14.8
372,372,9.0,14.68
373,373,12.0,14.76
374,374,11.0,14.62
375,375,12.0,14.54
376,376,14.0,14.58
377,377,15.0,14.56
378,378,18.0,14.6
379,379,15.0,14.6
380,380,15.0,14.56
381,381,19.0,14.64
382,382,5.0,14.38
383,383,15.0,14.44
384,384,11.0,14.36
385,385,7.0,14.2
386,386,12.0,14.18
387,387,9.0,14.02
388,388,14.0,14.16
389,389,13.0,14.04
390,390,20.0,14.06
391,391,14.0,14.08
392,392,18.0,14.06
393,393,19.0,14.1
394,394,15.0,14.16
395,395,3.0,13.9
396,396,16.0,13.86
397,397,17.0,13.92
398,398,18.0,14.04
399,399,15.0,13.98
400,400,19.0,14.02
401,401,11.0,13.9
402,402,17.0,13.98
403,403,16.0,13.96
404,404,12.0,14.06
405,405,21.0,14.1
406,406,19.0,14.22
407,407,18.0,14.4
408,408,19.0,14.44
409,409,9.0,14.44
410,410,9.0,14.26
411,411,18.0,14.3
412,412,19.0,14.4
413,413,10.0,14.3
414,414,15.0,14.2
415,415,18.0,14.26
416,416,17.0,14.32
417,417,19.0,14.42
418,418,19.0,14.52
419,419,18.0,14.6
420,420,15.0,14.74
421,421,17.0,14.72
422,422,13.0,14.8
423,423,14.0,14.84
424,424,13.0,14.88
425,425,15.0,14.94
426,426,11.0,14.88
427,427,18.0,14.94
428,428,20.0,14.98
429,429,6.0,14.8
430,430,17.0,14.84
431,431,16.0,14.78
432,432,17.0,15.02
433,433,16.0,15.04
434,434,16.0,15.14
435,435,16.0,15.32
436,436,14.0,15.36
437,437,19.0,15.56
438,438,17.0,15.62
439,439,17.0,15.7
440,440,16.0,15.62
441,441,13.0,15.6
442,442,13.0,15.5
443,443,16.0,15.44
444,444,18.0,15.5
445,445,21.0,15.86
446,446,20.0,15.94
447,447,12.0,15.84
448,448,18.0,15.84
449,449,20.0,15.94
450,450,17.0,15.9
451,451,21.0,16.1
452,452,12.0,16.0
453,453,14.0,15.96
454,454,15.0,16.02
455,455,14.0,15.88
456,456,13.0,15.76
457,457,14.0,15.68
458,458,15.0,15.6
459,459,15.0,15.72
460,460,15.0,15.84
461,461,14.0,15.76
462,462,20.0,15.78
463,463,18.0,15.94
464,464,16.0,15.96
465,465,19.0,15.98
466,466,16.0,15.96
467,467,14.0,15.86
468,468,18.0,15.84
469,469,19.0,15.86
470,470,20.0,15.96
471,471,18.0,15.98
472,472,18.0,16.08
473,473,18.0,16.16
474,474,-3.0,15.84
475,475,16.0,15.86
476,476,17.0,15.98
477,477,15.0,15.92
478,478,15.0,15.82
479,479,13.0,15.96
480,480,8.0,15.78
481,481,18.0,15.82
482,482,15.0,15.78
483,483,17.0,15.8
484,484,11.0,15.7
485,485,14.0,15.66
486,486,19.0,15.76
487,487,16.0,15.7
488,488,16.0,15.68
489,489,17.0,15.68
490,490,17.0,15.7
491,491,4.0,15.52
492,492,19.0,15.64
493,493,15.0,15.62
494,494,15.0,15.56
495,495,15.0,15.44
496,496,17.0,15.38
497,497,16.0,15.46
498,498,13.0,15.36
499,499,18.0,15.32
500,500,17.0,15.32
501,501,18.0,15.26
502,502,18.0,15.38
503,503,19.0,15.48
504,504,16.0,15.5
505,505,18.0,15.58
506,506,20.0,15.72
507,507,19.0,15.82
508,508,15.0,15.82
509,509,17.0,15.86
510,510,19.0,15.94
511,511,16.0,15.98
512,512,18.0,15.94
513,513,15.0,15.88
514,514,17.0,15.9
515,515,17.0,15.86
516,516,15.0,15.84
517,517,18.0,15.92
518,518,8.0,15.72
519,519,14.0,15.62
520,520,19.0,15.6
521,521,18.0,15.6
522,522,17.0,15.58
523,523,10.0,15.42
524,524,6.0,15.6
525,525,19.0,15.66
526,526,19.0,15.7
527,527,9.0,15.58
528,528,18.0,15.64
529,529,16.0,15.7
530,530,14.0,15.82
531,531,7.0,15.6
532,532,11.0,15.52
533,533,10.0,15.38
534,534,13.0,15.42
535,535,19.0,15.52
536,536,18.0,15.5
537,537,15.0,15.48
538,538,13.0,15.42
539,539,19.0,15.46
540,540,16.0,15.44
541,541,14.0,15.64
542,542,17.0,15.6
543,543,16.0,15.62
544,544,14.0,15.6
545,545,19.0,15.68
546,546,19.0,15.72
547,547,18.0,15.76
548,548,16.0,15.82
549,549,18.0,15.82
550,550,18.0,15.84
551,551,12.0,15.72
552,552,20.0,15.76
553,553,17.0,15.72
554,554,18.0,15.76
555,555,14.0,15.68
556,556,14.0,15.56
557,557,16.0,15.5
558,558,13.0,15.46
559,559,16.0,15.44
560,560,17.0,15.4
561,561,17.0,15.42
562,562,17.0,15.4
563,563,15.0,15.4
564,564,17.0,15.4
565,565,17.0,15.4
566,566,16.0,15.42
567,567,17.0,15.4
568,568,17.0,15.58
569,569,14.0,15.58
570,570,15.0,15.5
571,571,17.0,15.48
572,572,15.0,15.44
573,573,18.0,15.6
574,574,16.0,15.8
575,575,9.0,15.6
576,576,19.0,15.6
577,577,15.0,15.72
578,578,16.0,15.68
579,579,15.0,15.66
580,580,15.0,15.68
581,581,14.0,15.82
582,582,12.0,15.84
583,583,15.0,15.94
584,584,12.0,15.92
585,585,18.0,15.9
586,586,13.0,15.8
587,587,14.0,15.78
588,588,11.0,15.74
589,589,13.0,15.62
590,590,15.0,15.6
591,591,13.0,15.58
592,592,12.0,15.48
593,593,16.0,15.48
594,594,18.0,15.56
595,595,12.0,15.42
596,596,12.0,15.28
597,597,11.0,15.14
598,598,8.0,14.98
599,599,6.0,14.74
600,600,15.0,14.68
601,601,8.0,14.6
602,602,16.0,14.52
603,603,18.0,14.54
604,604,16.0,14.5
605,605,14.0,14.5
606,606,10.0,14.42
607,607,17.0,14.44
608,608,16.0,14.5
609,609,18.0,14.54
610,610,11.0,14.42
611,611,16.0,14.4
612,612,18.0,14.42
613,613,17.0,14.46
614,614,14.0,14.4
615,615,18.0,14.42
616,616,16.0,14.42
617,617,19.0,14.46
618,618,8.0,14.28
619,619,10.0,14.2
620,620,15.0,14.2
621,621,14.0,14.14
622,622,10.0,14.04
623,623,19.0,14.06
624,624,15.0,14.04
625,625,15.0,14.16
626,626,9.0,13.96
627,627,3.0,13.72
628,628,16.0,13.72
629,629,17.0,13.76
630,630,19.0,13.84
631,631,11.0,13.78
632,632,14.0,13.82
633,633,13.0,13.78
634,634,13.0,13.8
635,635,12.0,13.68
636,636,16.0,13.74
637,637,18.0,13.82
638,638,19.0,13.98
639,639,14.0,14.0
640,640,16.0,14.02
641,641,17.0,14.1
642,642,19.0,14.24
643,643,9.0,14.1
644,644,18.0,14.1
645,645,14.0,14.14
646,646,17.0,14.24
647,647,15.0,14.32
648,648,16.0,14.48
649,649,13.0,14.62
650,650,11.0,14.54
651,651,16.0,14.7
652,652,17.0,14.72
653,653,18.0,14.72
654,654,20.0,14.8
655,655,17.0,14.86
656,656,17.0,15.0
657,657,11.0,14.88
658,658,19.0,14.94
659,659,14.0,14.86
660,660,12.0,14.88
661,661,15.0,14.86
662,662,20.0,14.9
663,663,15.0,14.86
664,664,14.0,14.86
665,665,6.0,14.62
666,666,18.0,14.66
667,667,14.0,14.56
668,668,19.0,14.78
669,669,18.0,14.94
670,670,19.0,15.02
671,671,20.0,15.14
672,672,17.0,15.28
673,673,19.0,15.28
674,674,15.0,15.28
675,675,9.0,15.16
676,676,15.0,15.28
677,677,15.0,15.52
678,678,18.0,15.56
679,679,18.0,15.58
680,680,15.0,15.5
681,681,10.0,15.48
682,682,20.0,15.6
683,683,15.0,15.64
684,684,15.0,15.68
685,685,21.0,15.86
686,686,18.0,15.9
687,687,19.0,15.92
688,688,18.0,15.9
689,689,19.0,16.0
690,690,13.0,15.94
691,691,17.0,15.94
692,692,20.0,15.96
693,693,21.0,16.2
694,694,19.0,16.22
695,695,18.0,16.3
696,696,18.0,16.32
697,697,19.0,16.4
698,698,17.0,16.42
699,699,18.0,16.52
700,700,18.0,16.66
701,701,12.0,16.58
702,702,20.0,16.64
703,703,19.0,16.66
704,704,15.0,16.56
705,705,20.0,16.62
706,706,17.0,16.62
707,707,18.0,16.76
708,708,19.0,16.76
709,709,18.0,16.84
710,710,14.0,16.88
711,711,18.0,16.94
712,712,15.0,16.84
713,713,13.0,16.8
714,714,-17.0,16.18
715,715,17.0,16.4
716,716,20.0,16.44
717,717,16.0,16.48
718,718,17.0,16.44
719,719,18.0,16.44
720,720,17.0,16.4
721,721,5.0,16.1
722,722,17.0,16.1
723,723,17.0,16.06
724,724,6.0,15.88
725,725,17.0,16.04
726,726,20.0,16.14
727,727,16.0,16.16
728,728,13.0,16.06
729,729,11.0,15.92
730,730,18.0,15.98
731,731,17.0,16.12
732,732,15.0,16.02
733,733,18.0,16.08
734,734,19.0,16.16
735,735,15.0,16.04
736,736,15.0,15.98
737,737,19.0,15.98
738,738,20.0,16.02
739,739,17.0,15.98
740,740,-6.0,15.6
741,741,18.0,15.62
742,742,11.0,15.44
743,743,18.0,15.38
744,744,18.0,15.36
745,745,17.0,15.34
746,746,17.0,15.32
747,747,-16.0,14.62
748,748,18.0,14.64
749,749,16.0,14.6
750,750,20.0,14.64
