,Episode,Score,Moving Average Score (n=50)
195,195,8.0,-1.0
196,196,4.0,-0.74
197,197,5.0,-0.5
198,198,11.0,-0.2
199,199,6.0,0.16
200,200,8.0,0.4
201,201,7.0,0.52
202,202,4.0,0.72
203,203,7.0,1.0
204,204,8.0,1.24
205,205,6.0,1.48
206,206,12.0,1.86
207,207,11.0,2.2
208,208,12.0,2.54
209,209,10.0,2.88
210,210,4.0,3.06
211,211,17.0,3.56
212,212,7.0,3.86
213,213,16.0,4.32
214,214,18.0,4.86
215,215,13.0,5.2
216,216,5.0,5.28
217,217,13.0,5.64
218,218,7.0,5.82
219,219,13.0,6.28
220,220,13.0,6.62
221,221,17.0,7.0
222,222,13.0,7.3
223,223,10.0,7.54
224,224,20.0,7.96
225,225,15.0,8.18
226,226,13.0,8.42
227,227,14.0,8.6
228,228,13.0,8.82
229,229,15.0,9.16
230,230,13.0,9.5
231,231,15.0,9.68
232,232,20.0,9.92
233,233,11.0,10.12
234,234,17.0,10.3
235,235,15.0,10.5
236,236,14.0,10.58
237,237,20.0,10.84
238,238,17.0,10.98
239,239,7.0,10.96
240,240,17.0,11.22
241,241,16.0,11.34
242,242,12.0,11.62
243,243,20.0,11.88
244,244,14.0,12.06
245,245,14.0,12.18
246,246,16.0,12.42
247,247,16.0,12.64
248,248,10.0,12.62
249,249,19.0,12.88
250,250,9.0,12.9
251,251,13.0,13.02
252,252,12.0,13.18
253,253,17.0,13.38
254,254,16.0,13.54
255,255,16.0,13.74
256,256,11.0,13.72
257,257,12.0,13.74
258,258,17.0,13.84
259,259,13.0,13.9
260,260,17.0,14.16
261,261,10.0,14.02
262,262,17.0,14.22
263,263,14.0,14.18
264,264,14.0,14.1
265,265,16.0,14.16
266,266,15.0,14.36
267,267,8.0,14.26
268,268,13.0,14.38
269,269,20.0,14.52
270,270,20.0,14.66
271,271,19.0,14.7
272,272,17.0,14.78
273,273,16.0,14.9
274,274,13.0,14.76
275,275,19.0,14.84
276,276,17.0,14.92
277,277,16.0,14.96
278,278,20.0,15.1
279,279,20.0,15.2
280,280,16.0,15.26
281,281,17.0,15.3
282,282,16.0,15.22
283,283,17.0,15.34
284,284,19.0,15.38
285,285,18.0,15.44
286,286,16.0,15.48
287,287,17.0,15.42
288,288,17.0,15.42
289,289,19.0,15.66
290,290,15.0,15.62
291,291,13.0,15.56
292,292,19.0,15.7
293,293,16.0,15.62
294,294,20.0,15.74
295,295,18.0,15.82
296,296,17.0,15.84
297,297,17.0,15.86
298,298,20.0,16.06
299,299,12.0,15.92
300,300,12.0,15.98
301,301,6.0,15.84
302,302,15.0,15.9
303,303,14.0,15.84
304,304,13.0,15.78
305,305,16.0,15.78
306,306,10.0,15.76
307,307,15.0,15.82
308,308,10.0,15.68
309,309,15.0,15.72
310,310,17.0,15.72
311,311,19.0,15.9
312,312,14.0,15.84
313,313,16.0,15.88
314,314,18.0,15.96
315,315,17.0,15.98
316,316,21.0,16.1
317,317,14.0,16.22
318,318,16.0,16.28
319,319,20.0,16.28
320,320,14.0,16.16
321,321,17.0,16.12
322,322,19.0,16.16
323,323,18.0,16.2
324,324,19.0,16.32
325,325,10.0,16.14
326,326,14.0,16.08
327,327,19.0,16.14
328,328,16.0,16.06
329,329,15.0,15.96
330,330,13.0,15.9
331,331,17.0,15.9
332,332,18.0,15.94
333,333,15.0,15.9
334,334,19.0,15.9
335,335,19.0,15.92
336,336,18.0,15.96
337,337,18.0,15.98
338,338,20.0,16.04
339,339,18.0,16.02
340,340,17.0,16.06
341,341,16.0,16.12
342,342,17.0,16.08
343,343,15.0,16.06
344,344,16.0,15.98
345,345,12.0,15.86
346,346,18.0,15.88
347,347,12.0,15.78
348,348,13.0,15.64
349,349,19.0,15.78
350,350,17.0,15.88
351,351,16.0,16.08
352,352,13.0,16.04
353,353,18.0,16.12
354,354,19.0,16.24
355,355,20.0,16.32
356,356,19.0,16.5
357,357,20.0,16.6
358,358,14.0,16.68
359,359,20.0,16.78
360,360,18.0,16.8
361,361,18.0,16.78
362,362,13.0,16.76
363,363,15.0,16.74
364,364,15.0,16.68
365,365,19.0,16.72
366,366,20.0,16.7
367,367,19.0,16.8
368,368,19.0,16.86
369,369,19.0,16.84
370,370,16.0,16.88
371,371,16.0,16.86
372,372,19.0,16.86
373,373,15.0,16.8
374,374,16.0,16.74
375,375,18.0,16.9
376,376,19.0,17.0
377,377,19.0,17.0
378,378,15.0,16.98
379,379,15.0,16.98
380,380,11.0,16.94
381,381,13.0,16.86
382,382,15.0,16.8
383,383,16.0,16.82
384,384,19.0,16.82
385,385,15.0,16.74
386,386,18.0,16.74
387,387,18.0,16.74
388,388,11.0,16.56
389,389,18.0,16.56
390,390,19.0,16.6
391,391,16.0,16.6
392,392,16.0,16.58
393,393,19.0,16.66
394,394,12.0,16.58
395,395,20.0,16.74
396,396,16.0,16.7
397,397,17.0,16.8
398,398,20.0,16.94
399,399,18.0,16.92
400,400,17.0,16.92
401,401,18.0,16.96
402,402,17.0,17.04
403,403,16.0,17.0
404,404,17.0,16.96
405,405,13.0,16.82
406,406,16.0,16.76
407,407,12.0,16.6
408,408,18.0,16.68
409,409,12.0,16.52
410,410,17.0,16.5
411,411,13.0,16.4
412,412,17.0,16.48
413,413,15.0,16.48
414,414,18.0,16.54
415,415,18.0,16.52
416,416,15.0,16.42
417,417,17.0,16.38
418,418,19.0,16.38
419,419,19.0,16.38
420,420,18.0,16.42
421,421,19.0,16.48
422,422,17.0,16.44
423,423,19.0,16.52
424,424,15.0,16.5
425,425,15.0,16.44
426,426,17.0,16.4
427,427,15.0,16.32
428,428,16.0,16.34
429,429,10.0,16.24
430,430,17.0,16.36
431,431,15.0,16.4
432,432,17.0,16.44
433,433,15.0,16.42
434,434,17.0,16.38
435,435,17.0,16.42
436,436,20.0,16.46
437,437,20.0,16.5
438,438,20.0,16.68
439,439,18.0,16.68
440,440,20.0,16.7
441,441,20.0,16.78
442,442,19.0,16.84
443,443,20.0,16.86
444,444,20.0,17.02
445,445,16.0,16.94
446,446,19.0,17.0
447,447,19.0,17.04
448,448,20.0,17.04
449,449,16.0,17.0
450,450,18.0,17.02
451,451,12.0,16.9
452,452,20.0,16.96
453,453,19.0,17.02
454,454,14.0,16.96
455,455,16.0,17.02
456,456,18.0,17.06
457,457,18.0,17.18
458,458,19.0,17.2
459,459,18.0,17.32
460,460,16.0,17.3
461,461,20.0,17.44
462,462,17.0,17.44
463,463,19.0,17.52
464,464,17.0,17.5
465,465,17.0,17.48
466,466,10.0,17.38
467,467,20.0,17.44
468,468,19.0,17.44
469,469,21.0,17.48
470,470,16.0,17.44
471,471,18.0,17.42
472,472,20.0,17.48
473,473,19.0,17.48
474,474,18.0,17.54
475,475,10.0,17.44
476,476,19.0,17.48
477,477,18.0,17.54
478,478,17.0,17.56
479,479,18.0,17.72
480,480,17.0,17.72
481,481,15.0,17.72
482,482,16.0,17.7
483,483,15.0,17.7
484,484,20.0,17.76
485,485,16.0,17.74
486,486,20.0,17.74
487,487,19.0,17.72
488,488,18.0,17.68
489,489,15.0,17.62
490,490,19.0,17.6
491,491,14.0,17.48
492,492,12.0,17.34
493,493,20.0,17.34
494,494,17.0,17.28
495,495,16.0,17.28
496,496,17.0,17.24
497,497,18.0,17.22
498,498,18.0,17.18
499,499,18.0,17.22
500,500,15.0,17.16
501,501,20.0,17.32
502,502,17.0,17.26
503,503,20.0,17.28
504,504,20.0,17.4
505,505,19.0,17.46
506,506,18.0,17.46
507,507,18.0,17.46
508,508,19.0,17.46
509,509,19.0,17.48
510,510,20.0,17.56
511,511,15.0,17.46
512,512,20.0,17.52
513,513,20.0,17.54
514,514,20.0,17.6
515,515,18.0,17.62
516,516,18.0,17.78
517,517,20.0,17.78
518,518,20.0,17.8
519,519,17.0,17.72
520,520,20.0,17.8
521,521,20.0,17.84
522,522,19.0,17.82
523,523,18.0,17.8
524,524,19.0,17.82
525,525,19.0,18.0
526,526,19.0,18.0
527,527,17.0,17.98
528,528,16.0,17.96
529,529,19.0,17.98
530,530,17.0,17.98
531,531,16.0,18.0
532,532,16.0,18.0
533,533,18.0,18.06
534,534,19.0,18.04
535,535,17.0,18.06
536,536,16.0,17.98
537,537,19.0,17.98
538,538,20.0,18.02
539,539,20.0,18.12
540,540,14.0,18.02
541,541,20.0,18.14
542,542,20.0,18.3
543,543,20.0,18.3
544,544,19.0,18.34
545,545,20.0,18.42
546,546,19.0,18.46
547,547,18.0,18.46
548,548,19.0,18.48
549,549,19.0,18.5
550,550,20.0,18.6
551,551,17.0,18.54
552,552,18.0,18.56
553,553,19.0,18.54
554,554,15.0,18.44
555,555,19.0,18.44
556,556,19.0,18.46
557,557,15.0,18.4
558,558,19.0,18.4
559,559,20.0,18.42
560,560,20.0,18.42
561,561,19.0,18.5
562,562,20.0,18.5
563,563,20.0,18.5
564,564,19.0,18.48
565,565,19.0,18.5
566,566,20.0,18.54
567,567,17.0,18.48
568,568,21.0,18.5
569,569,20.0,18.56
570,570,20.0,18.56
571,571,17.0,18.5
572,572,20.0,18.52
573,573,17.0,18.5
574,574,19.0,18.5
575,575,19.0,18.5
576,576,20.0,18.52
577,577,20.0,18.58
578,578,20.0,18.66
579,579,19.0,18.66
580,580,20.0,18.72
581,581,18.0,18.76
582,582,20.0,18.84
583,583,19.0,18.86
584,584,12.0,18.72
585,585,20.0,18.78
586,586,20.0,18.86
587,587,20.0,18.88
588,588,20.0,18.88
589,589,20.0,18.88
590,590,19.0,18.98
591,591,17.0,18.92
592,592,16.0,18.84
593,593,15.0,18.74
594,594,16.0,18.68
595,595,17.0,18.62
596,596,20.0,18.64
597,597,10.0,18.48
598,598,20.0,18.5
599,599,20.0,18.52
600,600,17.0,18.46
601,601,15.0,18.42
602,602,18.0,18.42
603,603,19.0,18.42
604,604,18.0,18.48
605,605,17.0,18.44
606,606,20.0,18.46
607,607,15.0,18.46
608,608,12.0,18.32
609,609,20.0,18.32
610,610,20.0,18.32
611,611,20.0,18.34
612,612,20.0,18.34
613,613,14.0,18.22
614,614,20.0,18.24
615,615,20.0,18.26
616,616,8.0,18.02
617,617,20.0,18.08
618,618,19.0,18.04
619,619,17.0,17.98
620,620,20.0,17.98
621,621,20.0,18.04
622,622,17.0,17.98
623,623,19.0,18.02
624,624,20.0,18.04
625,625,20.0,18.06
626,626,20.0,18.06
627,627,18.0,18.02
628,628,20.0,18.02
629,629,15.0,17.94
630,630,15.0,17.84
631,631,13.0,17.74
632,632,18.0,17.7
633,633,20.0,17.72
634,634,20.0,17.88
635,635,19.0,17.86
636,636,20.0,17.86
637,637,20.0,17.86
638,638,17.0,17.8
639,639,18.0,17.76
640,640,20.0,17.78
641,641,12.0,17.68
642,642,21.0,17.78
643,643,20.0,17.88
644,644,17.0,17.9
645,645,19.0,17.94
646,646,18.0,17.9
647,647,18.0,18.06
648,648,14.0,17.94
649,649,18.0,17.9
650,650,18.0,17.92
651,651,15.0,17.92
652,652,19.0,17.94
653,653,18.0,17.92
654,654,19.0,17.94
655,655,16.0,17.92
656,656,20.0,17.92
657,657,18.0,17.98
658,658,18.0,18.1
659,659,15.0,18.0
660,660,20.0,18.0
661,661,19.0,17.98
662,662,19.0,17.96
663,663,19.0,18.06
664,664,18.0,18.02
665,665,20.0,18.02
666,666,20.0,18.26
667,667,20.0,18.26
668,668,19.0,18.26
669,669,19.0,18.3
670,670,15.0,18.2
671,671,20.0,18.2
672,672,17.0,18.2
673,673,20.0,18.22
674,674,16.0,18.14
675,675,16.0,18.06
676,676,21.0,18.08
677,677,20.0,18.12
678,678,18.0,18.08
679,679,17.0,18.12
680,680,19.0,18.2
681,681,18.0,18.3
682,682,20.0,18.34
683,683,19.0,18.32
684,684,17.0,18.26
685,685,20.0,18.28
686,686,18.0,18.24
687,687,15.0,18.14
688,688,17.0,18.14
689,689,20.0,18.18
690,690,18.0,18.14
691,691,16.0,18.22
692,692,20.0,18.2
693,693,20.0,18.2
694,694,19.0,18.24
695,695,20.0,18.26
696,696,20.0,18.3
697,697,20.0,18.34
698,698,17.0,18.4
699,699,20.0,18.44
700,700,20.0,18.48
701,701,20.0,18.58
702,702,20.0,18.6
703,703,21.0,18.66
704,704,19.0,18.66
705,705,20.0,18.74
706,706,19.0,18.72
707,707,21.0,18.78
708,708,20.0,18.82
709,709,19.0,18.9
710,710,21.0,18.92
711,711,19.0,18.92
712,712,18.0,18.9
713,713,20.0,18.92
714,714,19.0,18.94
715,715,20.0,18.94
716,716,20.0,18.94
717,717,20.0,18.94
718,718,21.0,18.98
719,719,21.0,19.02
720,720,19.0,19.1
721,721,20.0,19.1
722,722,19.0,19.14
723,723,17.0,19.08
724,724,17.0,19.1
725,725,21.0,19.2
726,726,17.0,19.12
727,727,21.0,19.14
728,728,21.0,19.2
729,729,20.0,19.26
730,730,19.0,19.26
731,731,18.0,19.26
732,732,20.0,19.26
733,733,17.0,19.22
734,734,20.0,19.28
735,735,19.0,19.26
736,736,20.0,19.3
737,737,19.0,19.38
738,738,20.0,19.44
739,739,17.0,19.38
740,740,20.0,19.42
741,741,19.0,19.48
742,742,20.0,19.48
743,743,21.0,19.5
744,744,18.0,19.48
745,745,19.0,19.46
746,746,21.0,19.48
747,747,19.0,19.46
748,748,18.0,19.48
749,749,20.0,19.48
750,750,20.0,19.48
